Pol0,Pol45,Pol90,Pol135,Pol_Ratio_0_90,Pol_Diff_0_90,PlasticType
187.37638938136843,173.54097446799435,144.95591849690487,144.59350248825473,1.2926439384078638,42.420470884463555,PE
184.99673900045946,161.8457756678245,127.32595707523059,135.9205474768711,1.452938138066805,57.670781925228866,PE
186.14517366456542,156.47890872472732,162.32759250359484,152.85675453705775,1.1467254013543207,23.817581160970576,PE
178.86712854924562,154.01813790094002,144.48029831914383,143.43595321633907,1.238003593778194,34.38683023010179,PE
166.34164604865322,145.05464932136678,132.8935989470391,175.96513450918647,1.2516904302888499,33.44804710161412,PE
178.46749173048605,147.10129842800274,125.49784710738469,159.79950387356087,1.422076121973446,52.96964462310136,PE
181.34935431426854,162.59069256508656,147.45053567474648,161.3257383697593,1.2298995963927708,33.89881863952206,PE
189.32800974477462,152.2725346445073,121.59060198642447,154.9027673394048,1.5570941063842498,67.73740775835014,PE
170.93263147284415,163.15103422897604,147.40798526592909,127.40180469233468,1.1595886828279742,23.524646206915065,PE
186.6063850542881,152.4964181907722,140.91110726788784,142.90616998188457,1.324284427767134,45.695277786400254,PE
190.35823148378367,165.90391823339968,144.42210135839287,139.17811180616638,1.3180685621752402,45.936130125390804,PE
185.82968431849972,171.24183256961473,142.57994845545062,131.01103744063656,1.3033367337523099,43.2497358630491,PE
170.72341727425282,143.76297043338985,139.49850583378492,136.8499751453143,1.2238368881002422,31.224911440467906,PE
171.10230350524733,163.91080216987925,134.48826590531107,148.91306728044447,1.2722470793527447,36.61403759993627,PE
200.67483179433123,139.5496623504402,141.20154708676964,141.04357465449277,1.4211942852935933,59.47328470756159,PE
186.01366923166893,140.49081494911974,136.62133111841146,146.45195496725262,1.3615272791512218,49.392338113257466,PE
192.34488332456584,152.0963547235741,156.03092797693228,149.07754487816268,1.2327356237540434,36.313955347633566,PE
174.0912146833534,139.42395685053876,133.11313230973735,159.81009153519213,1.3078440245720104,40.97808237361605,PE
177.50549275290103,159.42314705008178,146.43965716309413,147.59412028387518,1.2121408653340944,31.06583558980691,PE
183.89744569340644,166.82940905377717,122.6139360527434,148.87078169514078,1.4998086809178153,61.28350964066304,PE
179.0724022769515,162.41368066149838,158.815148633874,136.64921063620662,1.127552401753423,20.25725364307749,PE
179.0101642706943,156.5081593612495,129.45071629452877,154.07560927355138,1.38284413864043,49.55944797616553,PE
190.80408112324466,149.05779316511675,135.5182995027685,161.94084512531,1.4079580530697753,55.28578162047614,PE
188.0452785400118,177.64111484524034,128.6625288843385,153.32341951022008,1.4615388036485397,59.38274965567328,PE
174.96641306872402,177.89500510238918,136.07515659620532,141.6541530305918,1.2858071777784252,38.891256472518705,PE
177.71980984678112,147.16822054032022,133.67533793157628,139.29497347706808,1.3294883902799606,44.04447191520484,PE
170.27163999753606,167.03215807681403,128.46446834479931,144.6946187271257,1.3254376263833987,41.80717165273674,PE
179.76428018873196,144.70596256102775,129.54220090499837,149.37825016168395,1.3876889456322012,50.22207928373359,PE
176.91794132138548,154.44824466011818,141.15720255363752,149.31324826514813,1.2533398092396981,35.76073876774797,PE
187.91384456835283,154.75557178860768,147.16086729687305,126.96284463077703,1.2769280857068293,40.75297727147978,PE
204.69818807156256,162.96983181415916,141.13570730441208,161.0862003832757,1.4503642769157925,63.562480767150475,PE
170.68564128932812,158.93454156121996,143.72316079558843,160.66269641342492,1.1876001080444323,26.96248049373969,PE
185.9816733668647,141.4185397990274,135.54475896001168,161.13775282540044,1.3721052351550744,50.43691440685302,PE
192.12462457243402,165.46368786460977,147.1825946606617,149.0686748916008,1.3053488085013645,44.94202991177232,PE
172.21876741411623,178.86388291008305,152.0247768221833,127.13018290269665,1.1328335486757726,20.19399059193293,PE
183.63819489278538,160.383281471875,145.40374063223732,160.50356531942057,1.2629537183452015,38.23445426054806,PE
195.22103956681207,165.02049593654655,137.3016393294636,170.91690159192402,1.4218405586430571,57.91940023734847,PE
186.95386361460464,150.72024653763955,138.9261855860048,165.93823312317502,1.3457064471036486,48.02767802859984,PE
179.88579475353555,145.59447372439013,117.80844476926998,152.75759203611008,1.5269346361871188,62.07734998426557,PE
180.49236618462405,152.1269544337918,142.36259224534194,152.69425436726556,1.2678356254820844,38.1297739392821,PE
170.5989507031469,160.20691510981618,138.98474948497702,141.60778177556824,1.2274652530966146,31.61420121816988,PE
174.73826124521207,168.29028142122422,147.02396428521843,145.20767015988417,1.1885019023581043,27.714296959993646,PE
178.69214578877305,160.02845175334102,131.0108243235462,156.76696189741676,1.3639494805976673,47.68132146522686,PE
190.083112380672,158.9761701985136,163.89084528540036,145.22485899468452,1.1598153151853008,26.19226709527163,PE
209.2388991514639,161.60858113529287,131.44566693497435,156.48123786932445,1.59182804599389,77.79323221648954,PE
170.63315989162496,142.84611478579723,147.67117590524242,160.6455497036062,1.1554940146282628,22.961983986382535,PE
176.61083947802655,159.7177980582791,143.82735961291007,149.46468410805684,1.2279363255596734,32.783479865116476,PE
169.21690661793906,164.14323819423458,142.87287354761813,151.93516184551595,1.1843879276463263,26.344033070320933,PE
175.59462138983778,133.77010696382996,140.29605193077217,162.2676962630879,1.2516005901326672,35.29856945906562,PE
182.3432239167264,169.34032691002832,128.18342944893715,167.76703360377493,1.4225179081307402,54.159794467789254,PE
178.80158600888637,143.39455865690834,145.5050227496904,153.26665989295847,1.228834459663124,33.29656325919598,PE
182.71119826033788,150.980017767517,155.34590434298605,148.02267399911182,1.1761571638022228,27.365293917351835,PE
180.33787673764652,163.54299461059102,128.28000748746447,159.82299025374527,1.4058143608642146,52.05786925018205,PE
185.63136963596742,157.90656113169547,134.9470454972892,160.6683203520687,1.3755867640666233,50.68432413867822,PE
165.98495059025075,167.15913669172895,143.60088443427944,149.77157962085505,1.1558769379739833,22.38406615597131,PE
191.2582838261713,157.30023579843123,147.72375925967415,148.864305019984,1.2947022522624176,43.53452456649714,PE
181.51083071960542,174.67762846100334,126.78793165184581,150.10685723523014,1.4316096836253023,54.72289906775961,PE
181.38848787171028,172.77832821778355,146.74072109999506,148.80881720791137,1.2361155547825395,34.647766771715226,PE
170.202265554199,159.24427786148118,163.20278506120394,147.29571850872856,1.0428882417072118,6.999480492995048,PE
184.26065008118283,159.36873918075918,137.86793855685264,152.53708393364155,1.3365010894479954,46.392711524330196,PE
185.8664458623029,151.37816585872554,149.4360980540171,154.0897925716575,1.2437854593547888,36.4303478082858,PE
178.21046914778333,145.3196818787972,139.94706692923464,122.26735553114514,1.2734133916354022,38.26340221854869,PE
190.6893809357049,177.4020217595594,129.42526495206312,133.9320940027264,1.4733551521515753,61.26411598364177,PE
182.98883705848584,149.4816755371262,145.15556655585186,164.99451050828748,1.260639473912816,37.83327050263398,PE
300.62112644050734,305.0234534085369,295.18118883045753,305.1933368883026,1.018429147303063,5.43993761004981,PET
289.91412297597236,294.3234969119745,287.3535439058356,293.30862407312753,1.0089109013076096,2.5605790701367823,PET
295.8743871507877,288.1580956248073,288.26994905720414,297.4425079677242,1.0263795727527414,7.604438093583553,PET
274.41146864007317,286.3188085061395,291.64185662967077,282.928297871438,0.9409193584600002,-17.230387989597602,PET
301.63027557796914,305.3890498792527,301.98614872286254,305.08843260565874,0.9988215580535782,-0.35587314489339406,PET
325.9245014119314,302.9907873148286,320.0982373339185,297.58842200803457,1.0182014875387615,5.826264078012855,PET
295.68566060491236,316.1142074410827,282.6043598851004,278.1619488186055,1.046288389624033,13.081300719811964,PET
312.1126177838486,301.1162280005611,277.62648712060167,282.14830899273534,1.1242177251202479,34.48613066324691,PET
343.6579733135611,286.0167653303809,280.16749250851564,292.05633361876437,1.2266161582008508,63.49048080504548,PET
284.2293933749696,314.52716677208485,284.38999907473703,283.5574727215285,0.9994352624906293,-0.1606056997674159,PET
267.94254397058637,295.4271046016986,288.6005876417962,286.5165286397976,0.9284199528489869,-20.65804367120984,PET
295.39852106696856,268.16648738262853,296.8013364531236,269.94292214985364,0.9952735543481065,-1.402815386155055,PET
307.93301353340246,288.40429150527564,295.2493371299672,301.6090394716201,1.042959203657253,12.683676403435243,PET
310.5750847254915,268.9634347749761,282.8696030489284,262.6379848764332,1.0979443580290627,27.705481676563068,PET
296.8568474341229,306.50853627295965,303.50584689242766,291.50872428317683,0.9780926808284476,-6.648999458304729,PET
306.937716993095,279.96076497068026,292.7317354329043,263.5686549382263,1.0485290108336982,14.205981560190708,PET
297.58285170790714,303.8680950922752,288.36751680347163,291.2537620923293,1.0319569104266204,9.215334904435508,PET
318.63753978489115,312.99215488612987,325.20718981015233,316.59832431912633,0.9797985707846854,-6.569650025261183,PET
322.0774789657532,320.8599790725176,288.9047534523768,272.29186118432307,1.1148223596772513,33.172725513376406,PET
313.27817851371356,279.8081136637988,287.4051933958988,294.7189522466622,1.0900226777815212,25.87298511781478,PET
335.2653117548102,299.4078242800498,291.16171768663435,285.87920551360935,1.1514745634096129,44.10359406817588,PET
308.1088697050557,303.4413781020637,265.0726668470785,277.45664644632603,1.162356245062434,43.03620285797723,PET
307.356279414649,294.3442133982634,294.4906182892325,339.67234119988154,1.0436878471720297,12.865661125416523,PET
297.6665400414936,268.60548420258226,277.1590988838448,286.6948108008426,1.073991585483698,20.50744115764877,PET
313.67579631379107,291.886036430019,324.6022534205606,287.45483267212916,0.966338936370189,-10.926457106769533,PET
294.7001767446785,287.8136011081189,306.0274699764309,270.3081591275967,0.9629860246447002,-11.327293231752378,PET
288.064784729204,287.3640370243699,306.79288633057195,291.8431284088249,0.9389552286385537,-18.72810160136794,PET
341.44948792396974,301.7838210106275,304.90846172029273,275.19598842181574,1.1198426111151938,36.541026203677006,PET
305.1788117489241,299.9754404920256,291.97173089689664,294.1770981526908,1.0452341081496388,13.207080852027445,PET
290.0408973564243,297.5692294902905,319.95525190618326,296.6087023216486,0.9065045678370974,-29.91435454975897,PET
309.04133851420283,289.0810470896837,291.4269717250373,288.0472436223605,1.0604417864444777,17.614366789165558,PET
270.35596015444617,301.302250631935,294.9901372628664,281.5312692848033,0.9164915229471937,-24.63417710842026,PET
304.5449746092201,285.6032821501735,289.63493440491004,305.2843447214969,1.0514787355846578,14.910040204310064,PET
317.34589055746034,337.79036225422425,308.41141610930697,295.66767751350187,1.0289693376492484,8.934474448153367,PET
288.4347270881344,310.64379938108203,320.5002396902336,289.0529623398227,0.8999516735678862,-32.065512602099204,PET
290.52307545279615,316.37454339988767,278.3709648475049,289.44735244001987,1.0436543754193197,12.152110605291227,PET
295.6410278417497,290.7321933187356,285.61690700488384,286.262150417691,1.0350963846712844,10.024120836865848,PET
294.46851165089754,301.1166073629829,254.82182401030363,275.8032868499147,1.1555859188849964,39.64668764059391,PET
315.85631377882373,319.9150243398317,304.2296779965799,260.38617713277824,1.0382166390169685,11.626635782243852,PET
307.7069136167369,270.29152387213355,284.76252259131047,270.0564518597083,1.0805737736013672,22.944391025426455,PET
294.5488778951889,277.08761587078277,272.27473560951563,257.6116592882294,1.0818075986220692,22.274142285673292,PET
319.2494986033434,278.56246726121,263.350981710489,270.0403529331638,1.2122586235668777,55.89851689285439,PET
288.7942961484417,298.7288192746197,290.5518321724643,283.3346738056077,0.9939510413309685,-1.7575360240226132,PET
315.2659392757266,298.73638966722024,263.4215940010152,287.3779662607208,1.1968112958670793,51.84434527471143,PET
275.0077287713038,274.63289576451183,293.1007831887472,260.08634875776596,0.9382701942294297,-18.093054417443398,PET
284.435770837787,299.55659688913005,283.6364317299886,283.00329154225346,1.002818182075282,0.7993391077984029,PET
301.6370507403577,272.01691386655716,286.108401970456,294.8565087021344,1.0542754028296772,15.528648769901736,PET
318.39015973990365,310.68539929323356,297.75337965408676,301.36874372199395,1.0693082983971216,20.636780085816895,PET
306.57587932026325,314.57163331997333,297.9648593948099,298.43929729227517,1.028899447884368,8.611019925453377,PET
298.461491126123,324.70922691935004,282.5675226171759,289.9984929826248,1.0562483910455638,15.893968508947125,PET
288.1369591817495,284.3734876254313,290.4667211210984,264.1500304411735,0.9919792466057494,-2.3297619393488844,PET
304.1539758638662,305.9634401501535,273.0706005648367,321.29088586578956,1.1138290802259,31.083375299029512,PET
324.5847137126663,300.3550721674449,285.34453624660046,312.72245263971064,1.1375185871165716,39.24017746606586,PET
302.82137006568627,307.23753066048573,262.5726857077569,276.052661986358,1.1532858768208896,40.24868435792939,PET
290.990423205267,313.02594155426385,288.4347603952286,258.67161384004,1.0088604535962882,2.5556628100384273,PET
299.71136355628914,290.4160014729583,302.14481389417995,306.8568697793885,0.9919460794096467,-2.433450337890804,PET
303.0542768179528,294.91690113899034,298.4176019659348,295.10740215611145,1.0155375380723932,4.636674852018018,PET
270.79192489374856,281.86608018461635,273.66456268407467,283.21176630372645,0.9895030698817868,-2.8726377903261096,PET
296.1159615491111,300.4583711425849,300.78101694125667,292.37265102773944,0.9844901934317993,-4.665055392145575,PET
301.1229239228219,285.56445297482713,290.93465773911396,264.38752992111256,1.0350190873197511,10.188266183707924,PET
333.3849862240584,281.2874905524189,319.8695391151049,273.66299208496093,1.0422529983515874,13.515447108953538,PET
309.36933373415843,301.3805283504648,289.9742747193191,260.28407893997354,1.066885447109447,19.39505901483932,PET
312.5161761853775,282.743495479841,300.4183175714331,309.8646307940429,1.0402700431576308,12.097858613944425,PET
317.55076292314493,322.32067266140064,285.7720437245012,267.08559754202884,1.1112030371637054,31.778719198643728,PET
302.55137986247775,287.7666618748276,281.2939448676528,275.5698777994775,1.0755701833710871,21.257434994824962,PET
290.3897363253794,298.30275782065644,278.23977456289066,294.37917181625994,1.0436672355042556,12.149961762488715,PET
306.32648984071204,288.36739408041086,295.6642874180703,286.6949937368575,1.0360618541919653,10.66220242264177,PET
311.44686408091866,288.4586815228874,306.29060029100197,276.9890497469877,1.0168345479261127,5.156263789916693,PET
305.91203802277147,323.0147899340406,322.1902878135371,302.50370052559856,0.949476286509957,-16.278249790765642,PET
304.7854091179435,296.97702230435584,301.6220396508173,309.6862178280655,1.0104878591457984,3.163369467126188,PET
312.839197902027,268.11200239097775,277.2684625206542,282.07861393216575,1.128289871332637,35.5707353813728,PET
285.6971415510979,279.6749155203415,307.35718831079794,288.311885963203,0.9295280944013663,-21.660046759700037,PET
312.6893160162804,297.4107009765664,303.329513991626,292.755855028816,1.0308568787174226,9.359802024654357,PET
320.88532136952136,295.413312231307,259.2036566241654,292.3096767458595,1.2379660285224752,61.68166474535599,PET
317.262145308363,291.07275511346273,281.50763084451086,270.0439750096359,1.1270108179895164,35.75451446385216,PET
265.72396015553284,341.44387510398656,287.1546333599669,292.5163486001805,0.9253688754603192,-21.430673204434072,PET
291.98899845506696,311.9637121675844,271.344178743395,299.13039773839483,1.0760835180149393,20.64481971167197,PET
276.660883417423,288.92229586103014,300.4057463893873,274.37371729866766,0.9209573609780883,-23.744862971964267,PET
339.25135206771364,321.90475848717546,287.34512285162157,289.5423525605393,1.1806407176880995,51.90622921609207,PET
309.57732311414617,274.7354147672674,262.9754570762549,315.2562020225721,1.1772099440609705,46.601866037891284,PET
305.5359817980333,313.29035774221546,261.2636214343838,296.53041045563054,1.1694547450601285,44.272360363649454,PET
297.514207295953,318.144544195516,267.5282602819998,271.47431216905693,1.1120851568441599,29.985947013953194,PET
296.8727732944443,306.52837867514967,258.191244923033,283.9348339820315,1.149817351021884,38.681528371411275,PET
310.2440491559234,297.42975497529153,302.5637616370898,287.98701528839075,1.0253840297241072,7.680287518833609,PET
283.5138967551421,270.2701747325391,312.7443950174791,284.4729216662507,0.9065355007858628,-29.230498262336994,PET
309.8147767993914,292.4798954706061,317.4903336675606,277.58954415845744,0.9758242817048843,-7.675556868169224,PET
299.96095450898406,290.7136038372804,302.6319322054237,294.3299239201706,0.9911741709575227,-2.6709776964396497,PET
287.38643088260807,295.81101265400076,295.8888079258038,280.43677922681064,0.9712649589459031,-8.502377043195736,PET
321.22982008614696,295.8542598640278,283.6857717367184,313.3255922217227,1.1323437834741754,37.54404834942858,PET
317.0273066395339,297.65490553686817,258.68022854231657,302.38121041703835,1.2255567749650125,58.34707809721732,PET
334.79719016629895,281.1474112115308,305.52587758401023,276.4517333103051,1.0958063284647304,29.271312582288715,PET
293.0545986212821,279.3053124388469,286.05009478261053,290.34583426161635,1.0244869831069092,7.004503838671553,PET
284.8337150387927,287.4762014288542,296.41073581868056,273.6373089631863,0.9609426401243115,-11.577020779887846,PET
304.12674799308354,302.4778526568122,300.65401024793556,258.0778507870026,1.011550611755633,3.472737745147981,PET
288.3615221422115,302.76375601437206,307.09712266479346,291.3997376249586,0.9389912860139935,-18.735600522581933,PET
319.76741112692633,282.0675498316964,296.60545088190145,296.9024952609634,1.0780901368338212,23.161960245024886,PET
315.03137091739404,325.15465676333014,303.46224016289204,286.737001756062,1.038123790123911,11.569130754501998,PET
308.96868991923856,294.5841033480968,289.48391028996133,282.84049393526357,1.0673086791240325,19.484779629277227,PET
296.13223305831315,307.7912495659437,271.51184711204166,287.850352751513,1.0906788643226741,24.620385946271483,PET
287.9922426225167,306.72979454292636,268.6920184382039,267.89042039638946,1.0718302847122034,19.30022418431281,PET
285.2825024995686,274.3672816073998,297.0382545255284,297.10833533855794,0.9604234409310756,-11.755752025959794,PET
316.5491857327918,292.2479125545748,288.1235500447461,287.2843472563608,1.0986578003902532,28.425635688045702,PET
312.45800551120334,287.96198563966726,273.4645953847031,273.3472824137597,1.1425903418014507,38.99341012650024,PET
300.55451329286245,302.7473223144576,276.2713523287886,271.5644324323619,1.0878960513255627,24.28316096407383,PET
305.72500198255113,296.6513912054483,277.40188708281954,278.3010757639844,1.102101377887439,28.323114899731593,PET
293.91730420929645,282.12534373722417,295.09223983624054,266.911140383099,0.9960184123188189,-1.174935626944091,PET
313.58636541640965,281.7045270721285,275.4412636803367,286.50830968204366,1.138487244889866,38.145101736072945,PET
311.3429505840635,290.4850305706092,284.20236619267035,296.3413059319858,1.0954973906620946,27.140584391393134,PET
284.7490327200158,267.28780407413353,283.0723481504754,279.5682998397134,1.0059231662170305,1.6766845695403845,PET
301.122451632805,293.2267286732377,296.96034589914234,272.47780734734954,1.0140156953315116,4.162105733662656,PET
299.29360424630926,271.90304806005577,297.7404881082769,290.24446389803984,1.0052163417474735,1.553116138032351,PET
319.0250235161754,282.16300629273405,298.26196392024747,276.3926083350318,1.069613501242417,20.763059595927928,PET
291.96477496854675,273.9177978344771,260.5070286006447,282.82749306710895,1.1207558450030404,31.457746367902075,PET
317.60434584660806,299.2082326137703,287.06665350430944,291.60480702726886,1.1063784036547464,30.537692342298612,PET
323.7563354100506,302.2207272746409,267.63577848785997,278.26873224487315,1.2096900393485182,56.120556922190644,PET
302.1697184570009,282.5835736541365,311.1548139847589,280.68053558328063,0.9711233922024484,-8.985095527758006,PET
275.7540586181351,325.091841177133,274.94623207070487,281.29985908647745,1.0029381255431153,0.8078265474302384,PET
310.3134874308629,329.7482673567483,300.8734348514621,283.0626318304023,1.031375493765547,9.440052579400799,PET
305.9573729281336,295.3462999816055,274.92178386392527,295.9780246786208,1.112888795598568,31.035589064208352,PET
298.6571475778141,261.71566146860107,290.90894361621145,285.84385008549737,1.026634464603552,7.7482039616026555,PET
308.9492810086124,321.4464473710957,282.3506126410131,287.5400754023197,1.0942043940291266,26.598668367599316,PET
277.0126328798433,319.5123830180338,280.8629367399232,298.26034355147203,0.9862911642783068,-3.8503038600799186,PET
295.1668343483042,316.883602281321,293.1587494366944,295.9725218172213,1.006849820840989,2.008084911609785,PET
296.6469024151449,282.75878046623944,293.3107446930402,304.3984883859654,1.0113741408470942,3.3361577221047014,PET
300.373806162215,297.6322631567941,270.56876362919445,289.04031208213434,1.1101569971834122,29.805042533020526,PET
287.39609804989277,292.45233619960504,304.24639863937597,261.9084442347804,0.9446162693631227,-16.850300589483197,PET
290.05564534356796,300.4260344638575,316.1744816539578,280.6134325120602,0.9173910678250877,-26.118836310389838,PET
328.60139776410165,295.81329891317847,309.24356285664595,294.41417072399275,1.0625973738261103,19.357834907455697,PET
284.96760370760967,288.3530371564481,294.4490274017606,275.03847935607035,0.9677994395912404,-9.48142369415092,PET
295.81250462596387,300.62940222562474,279.2191142571992,295.4899571269278,1.059427845450007,16.593390368764688,PET
313.2717890933098,311.85046867131655,300.48922834764846,292.6949658187057,1.0425391646015099,12.782560745661328,PET
297.25943892733426,309.79678675977084,272.952945185109,304.3978982919119,1.0890501244664763,24.306493742225257,PET
307.8046897968323,314.219362975082,312.2008972727672,277.83970173955527,0.9859186584204659,-4.396207475934887,PET
286.6285894036254,309.64901112250493,313.67109749883247,308.8980140855149,0.9137870581292313,-27.04250809520704,PET
321.0970631578281,267.5715615517405,277.48541099235223,259.7462162040061,1.1571673696628246,43.611652165475846,PET
312.4218453134801,308.82686656284295,295.1633346400512,282.7098474668329,1.0584710519498484,17.25851067342893,PET
304.8300783061943,308.01577364449366,290.5457011354852,304.8978717952445,1.0491639598000733,14.284377170709092,PET
323.1937145335078,300.58189786268724,269.38598960838425,291.053126766337,1.1997421061256588,53.80772492512352,PET
307.42141888659086,286.4835903555336,269.66035569377334,295.1675528228821,1.14003194164625,37.76106319281752,PET
295.51165482897915,298.2597800348797,298.80748794822705,309.9095040218536,0.9889700450886326,-3.2958331192479022,PET
309.2913469790459,280.4267817369561,255.3559962066259,283.0582780250942,1.2112163081096292,53.93535077242001,PET
290.63772584374203,320.70682664068744,295.4142795003251,285.0863608523872,0.9838309994199931,-4.776553656583076,PET
279.50737030995276,254.92748707928064,296.0656456004601,266.56588251718046,0.9440722841823646,-16.55827529050731,PET
326.15664431525533,297.57005059592336,295.6871185230742,281.4101134435928,1.103046510596651,30.469525792181116,PET
325.3090780072449,313.0302657439896,285.8176075794242,292.8254545366894,1.1381701804947293,39.49147042782073,PET
329.953703131817,279.9320346829556,300.04838578976364,294.36529365462525,1.099668316039558,29.905317342053365,PET
310.64938620782857,278.84885075321023,287.4613248643522,296.6481727738915,1.0806649776432304,23.188061343476363,PET
284.97559625757384,280.7132970498386,260.179357818169,283.72010263178385,1.0953044032675878,24.796238439404817,PET
301.31490994346836,273.0759534085903,299.01317232992386,304.08545151736604,1.0076977799861098,2.3017376135445033,PET
293.1516989029752,299.83904973136407,261.7451637033488,285.16028747100836,1.1199889799500606,31.406535199626433,PET
309.5852278993333,274.5078175357905,310.26058641996804,281.50218740252376,0.997823253902703,-0.6753585206347452,PET
305.47505419093966,293.4255308954367,301.131967065003,283.69399276350794,1.0144225376278273,4.343087125936677,PET
294.40425556742395,284.57504097369224,290.46729400768044,293.24865738697844,1.0135538893395668,3.9369615597435086,PET
309.0401554212023,295.0665606460695,297.59241150354796,258.83439803684973,1.038467862334984,11.44774391765435,PET
302.59819418526223,309.5777787830343,317.92273672007366,269.49871657428275,0.9517979031858157,-15.324542534811428,PET
322.94789199884434,299.2086324862319,299.1413365585504,301.95623730630604,1.0795829680851692,23.80655544029395,PET
294.57446557506887,325.86269015116653,288.7631218808975,291.26983275914716,1.020124951054409,5.8113436941713985,PET
299.5281063004636,288.1102097972992,268.8161518381813,294.47848079620616,1.114248917902708,30.71195446228228,PET
327.1705111627103,300.85845697044414,288.8425349873329,291.3101220870716,1.1326950553770005,38.32797617537739,PET
316.2707246846223,286.0554426189733,273.09938837201724,293.1243355546083,1.158079212736269,43.171336312605035,PET
305.85892357942527,290.00825361056366,274.2604783269889,254.59554089822234,1.1152132653059947,31.598445252436363,PET
289.5176904542099,295.61416472129,279.9703481103386,286.5796046008904,1.0341012625383765,9.547342343871321,PET
313.64589373954334,301.6164880820018,303.4620007381569,274.5679036732786,1.0335590386164153,10.183893001386423,PET
308.80529286913037,302.88793681897613,283.18698968514286,274.2359782941626,1.0904642660754678,25.618303183987507,PET
332.0044105059516,322.0764902805909,299.8582052634884,273.5984567376602,1.1072046876763504,32.146205242463225,PET
298.1319108226356,315.9347687807354,300.9298665966139,282.429434773246,0.9907022994905025,-2.7979557739783445,PET
291.4503823973425,306.3878042763246,300.46456079471545,284.59905023350416,0.969999195999918,-9.014178397372973,PET
287.55672077176877,260.8254603141045,288.58198050860983,265.2374384480361,0.9964472496341106,-1.0252597368410648,PET
303.2246625669182,308.60508627002986,275.4930470796937,294.72928655763275,1.1006617618164511,27.731615487224474,PET
322.67793357499676,285.8437738986024,317.6792246164893,289.9880596479843,1.0157350829741605,4.99870895850745,PET
312.4536713784746,311.4268855590337,307.22227069211306,252.60390321917842,1.017028064647059,5.231400686361553,PET
303.0826079894629,291.06892337854083,292.2454733554905,275.1074884378822,1.0370823010859436,10.837134633972369,PET
276.8397649010916,290.77641819786396,301.27088145941286,276.25442068633436,0.9189064789800716,-24.431116558321264,PET
324.0195568066064,293.3046345642622,298.23561946725533,279.8929508872337,1.0864549224046727,25.78393733935104,PET
308.8522606013299,282.46088829579435,298.42707276545093,267.43024891541125,1.0349337871369084,10.425187835878944,PET
306.8801084213924,289.50939158257347,298.27741354664187,290.4728416572935,1.0288412547650219,8.602694874750512,PET
268.0293373982293,292.4303570645377,316.83836871292954,287.8717480389105,0.845949745565937,-48.809031314700235,PET
288.1332984052681,321.82903873972157,262.1768843314619,275.635247332044,1.099003442427786,25.956414073806172,PET
303.9562715464608,299.6595602375214,290.9270018676196,306.3354661589616,1.0447853571349486,13.029269678841217,PET
298.1500757277821,291.07440780721265,286.4887535737301,279.44511133395395,1.0407042929559567,11.661322154052016,PET
291.8909714956952,303.67698184359136,284.93966371727265,281.3743334401531,1.0243957183346715,6.951307778422574,PET
297.716773907226,288.5294248895124,295.6656098742952,286.40603276615263,1.0069374454262803,2.051164032930785,PET
298.1864436928839,298.79033058851945,263.2132958989059,278.18822569201143,1.1328699892402485,34.973147793978,PET
300.5463910770086,320.6744354243869,297.48564575511125,284.45344989400013,1.01028871599545,3.0607453218973433,PET
298.7220316669869,283.5862866242033,279.7662136546877,305.38940552560734,1.067755922935341,18.955818012299176,PET
296.6100578743376,295.8962682293194,294.0910722940121,287.46932017380215,1.0085653248861874,2.5189855803254773,PET
298.05634837461,291.9332444433718,291.28657294628664,295.17169662585496,1.023240945711465,6.769775428323385,PET
294.49304632847594,291.69178123144195,289.7852422458252,277.6596421572128,1.0162458379390387,4.707804082650739,PET
295.5101368138563,289.7757150814608,303.1508041647372,292.664120994488,0.9747958202785144,-7.6406673508809035,PET
289.28504209804265,282.6615188256671,293.0564745454704,289.8677909060971,0.9871306974081456,-3.771432447427742,PET
304.6673612704592,294.8802514488434,299.50034695497203,258.62907732045545,1.0172521146236402,5.167014315487165,PET
309.3685778829265,284.0615202847033,268.27477349290893,271.7269886600907,1.1531780415093846,41.09380439001757,PET
290.02985638187045,256.32889611869484,283.1206959273793,306.7006280581766,1.0244035867171764,6.909160454491143,PET
305.0577728914608,319.38780161661333,324.1157298329428,290.94227378037965,0.9412001480110054,-19.05795694148202,PET
302.2385513345462,300.08022332565525,312.77647629697134,268.4615694565758,0.9663084478500878,-10.537924962425166,PET
301.91217283626355,287.76451147710134,293.57740351825373,284.5028360473711,1.028390363897648,8.334769318009819,PET
298.8923599041544,301.3422262274502,266.94040507217085,293.1716753334547,1.1196969594143864,31.951954831983528,PET
302.2991218457892,261.6425375160478,296.9601477197694,266.59278187380374,1.0179787562978249,5.338974126019821,PET
295.23281192192167,304.6274899146627,307.58539121047994,304.9651514595996,0.9598401626294877,-12.352579288558275,PET
290.77850974633077,283.29440317943,291.27957541236987,308.35433890749266,0.9982797775459206,-0.5010656660390964,PET
295.5486526676615,297.89996316990585,302.9337468039445,271.68378336091007,0.9756214214685611,-7.385094136282987,PET
301.10373761977104,292.8132485369675,283.391113863777,279.5725376444327,1.0625023964742533,17.71262375599406,PET
319.204960338637,300.39855201382704,316.7152959995923,287.4633162463253,1.0078608907447524,2.4896643390447366,PET
301.3768074581037,281.6694043180482,301.4721801360753,273.4541216614143,0.9996836435191847,-0.09537267797156801,PET
